build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
3,3,3,248.0,1,3239.96,1925.66,1314.3,0.0,30.44,0.0,0.0,614.45,0.0,0.0,0.0,0.0,0.0,1314.3,0.0,0.0,0.0,3239.96,644.8900000000001,0.0,0.0,0.0,1314.3,0.0
8,2,2,248.0,1,2139.62,1151.56,988.06,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,950.81,0.0,0.0,0.0,2139.62,0.19,37.25,0.0,0.0,950.81,0.0
3,4,4+,248.0,2,2811.75,1321.7,1490.05,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.16,885.84,0.0,0.0,0.0,2811.75,6.03,290.16,0.0,0.0,885.84,0.0
15,2,2,248.0,5,6685.08,3646.91,3038.17,0.0,1.03,0.0,0.0,262.62,0.0,0.0,0.0,0.0,0.0,2515.56,0.0,0.0,0.0,6685.08,263.65,0.0,0.0,0.0,2515.56,0.0
10,3,3,248.0,2,4661.25,1258.97,3402.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.87,1263.73,0.0,0.0,0.0,4661.25,0.0,1393.87,0.0,0.0,1263.73,0.0
13,1,1,248.0,3,5266.08,3424.24,1841.84,0.0,19.31,0.73,35.26,335.22,0.0,0.0,0.0,0.0,0.0,1841.84,0.0,0.0,0.0,5266.08,390.52000000000004,0.0,0.0,0.0,1841.84,0.0
6,3,3,248.0,5,9242.17,3046.01,6196.16,0.0,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.74,4334.42,0.0,0.0,0.0,9242.17,16.95,1861.74,0.0,0.0,4334.42,0.0
9,2,2,248.0,1,2986.1,1033.96,1952.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.01,1193.52,0.0,0.0,0.0,2986.1000000000004,0.0,108.01,0.0,0.0,1193.52,0.0
14,2,2,248.0,1,4620.67,3684.86,935.8,0.0,0.0,0.0,0.0,6.24,938.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.66,6.24,0.0,0.0,938.73,0.0,0.0
8,2,2,248.0,2,6495.43,3001.33,3494.1,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.9,2518.13,0.0,0.0,0.0,6495.43,20.79,504.9,0.0,0.0,2518.13,0.0
4,3,3,248.0,1,6813.3,4800.97,2012.34,0.0,61.73,0.0,0.0,2283.69,0.0,0.0,0.0,0.0,0.0,1593.29,0.0,0.0,0.0,6813.31,2345.42,0.0,0.0,0.0,1593.29,0.0
6,3,3,248.0,0,1671.86,815.95,855.91,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,855.91,0.0,0.0,0.0,1671.8600000000001,0.38,0.0,0.0,0.0,855.91,0.0
3,3,3,248.0,0,331.42,331.42,0.0,0.0,0.0,0.0,0.0,0.29,137.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.42,0.29,0.0,0.0,137.55,0.0,0.0
13,2,2,248.0,0,8669.11,5420.71,3248.4,0.0,29.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.84,811.56,0.0,0.0,0.0,8669.11,29.63,2436.84,0.0,0.0,811.56,0.0
9,2,2,248.0,0,866.72,195.48,671.24,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,671.24,0.0,0.0,0.0,866.72,1.9,0.0,0.0,0.0,671.24,0.0
9,5,4+,248.0,5,5050.99,2439.6,2611.39,0.0,1.38,0.0,0.0,21.27,0.0,0.0,0.0,0.0,0.0,2088.78,0.0,0.0,0.0,5050.99,22.65,0.0,0.0,0.0,2088.78,0.0
9,3,3,248.0,1,3480.11,1562.17,1917.94,0.0,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.86,1693.08,0.0,0.0,0.0,3480.11,12.66,224.86,0.0,0.0,1693.08,0.0
13,3,3,248.0,2,5559.4,2502.17,3057.23,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.45,1608.23,0.0,0.0,0.0,5559.4,14.3,1056.45,0.0,0.0,1608.23,0.0
12,3,3,248.0,2,6143.92,5751.37,392.55,0.0,43.49,0.0,0.0,2919.9,805.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6143.92,2963.39,0.0,0.0,805.46,0.0,0.0
6,3,3,248.0,1,2696.96,1760.88,936.08,0.0,0.68,0.0,0.0,70.92,0.0,0.0,0.0,0.0,0.0,936.08,0.0,0.0,0.0,2696.96,71.60000000000001,0.0,0.0,0.0,936.08,0.0
4,3,3,248.0,3,5457.9,2021.72,3436.18,0.0,2.56,0.0,0.0,57.62,0.0,0.0,0.0,0.0,0.0,2913.1,0.0,0.0,0.0,5457.9,60.18,0.0,0.0,0.0,2913.1,0.0
6,3,3,248.0,3,6340.89,2599.29,3741.6,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.04,3121.47,0.0,0.0,0.0,6340.889999999999,0.75,97.04,0.0,0.0,3121.47,0.0
6,2,2,248.0,5,7179.01,3880.6,3298.41,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.44,2576.36,0.0,0.0,0.0,7179.01,0.26,199.44,0.0,0.0,2576.36,0.0
12,2,2,248.0,3,3934.97,1311.92,2623.05,0.0,33.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.95,1325.1,0.0,0.0,0.0,3934.9700000000003,33.19,1297.95,0.0,0.0,1325.1,0.0
3,2,2,248.0,2,4437.83,1607.65,2830.18,0.0,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.37,1673.26,0.0,0.0,0.0,4437.83,18.25,764.37,0.0,0.0,1673.26,0.0
9,2,2,248.0,0,909.32,214.98,694.34,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,694.34,0.0,0.0,0.0,909.32,0.88,0.0,0.0,0.0,694.34,0.0
3,2,2,248.0,1,3981.09,1875.33,2105.76,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,2007.5,0.0,0.0,0.0,3981.09,2.42,98.26,0.0,0.0,2007.5,0.0
9,4,4+,248.0,2,3252.98,2183.84,1069.14,0.0,51.27,0.0,0.0,1294.12,0.0,0.0,0.0,0.0,0.0,755.09,0.0,0.0,0.0,3252.9800000000005,1345.3899999999999,0.0,0.0,0.0,755.09,0.0
8,3,3,248.0,2,4259.81,2280.77,1979.04,0.0,8.4,0.0,0.0,359.77,0.0,0.0,0.0,0.0,0.0,1586.49,0.0,0.0,0.0,4259.8099999999995,368.16999999999996,0.0,0.0,0.0,1586.49,0.0
3,4,4+,248.0,3,3503.14,3067.24,435.9,0.0,0.0,0.0,0.0,669.0,994.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3503.14,669.0,0.0,0.0,994.27,0.0,0.0
9,2,2,248.0,1,3622.37,2284.6,1337.77,0.0,1.29,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,1337.77,0.0,0.0,0.0,3622.37,62.79,0.0,0.0,0.0,1337.77,0.0
13,3,3,248.0,2,3618.72,2011.28,1607.44,0.0,0.07,0.0,0.0,67.8,0.0,0.0,0.0,0.0,0.0,1214.89,0.0,0.0,0.0,3618.7200000000003,67.86999999999999,0.0,0.0,0.0,1214.89,0.0
8,1,1,248.0,1,5435.15,2154.44,3280.71,0.0,33.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.0,1769.2,0.0,0.0,0.0,5435.15,33.43,1304.0,0.0,0.0,1769.2,0.0
12,3,3,248.0,2,4992.87,3260.26,1732.6,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.05,1362.55,0.0,0.0,0.0,4992.860000000001,0.45,370.05,0.0,0.0,1362.55,0.0
12,2,2,248.0,3,9660.26,3154.64,6505.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3606.44,2899.18,0.0,0.0,0.0,9660.26,0.0,3606.44,0.0,0.0,2899.18,0.0
16,2,2,248.0,1,10797.31,9670.33,1126.98,0.0,171.72,0.0,0.0,6334.77,0.0,0.0,0.0,0.0,0.0,1126.98,0.0,0.0,0.0,10797.31,6506.490000000001,0.0,0.0,0.0,1126.98,0.0
3,3,3,248.0,4,4557.02,1257.79,3299.23,0.0,26.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.94,1568.88,0.0,0.0,0.0,4557.02,26.53,1346.94,0.0,0.0,1568.88,0.0
6,3,3,248.0,2,6068.2,3571.37,2496.83,0.0,0.07,0.0,0.0,12.31,0.0,0.0,0.0,0.0,0.0,2496.83,0.0,0.0,0.0,6068.2,12.38,0.0,0.0,0.0,2496.83,0.0
3,3,3,248.0,1,3475.08,2796.22,678.86,0.0,16.67,0.0,0.0,716.86,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475.08,733.53,0.0,0.0,613.0,0.0,0.0
12,3,3,248.0,4,8264.17,3602.59,4661.59,0.0,0.97,0.0,0.0,211.92,0.0,0.0,0.0,0.0,0.0,4086.48,0.0,0.0,0.0,8264.18,212.89,0.0,0.0,0.0,4086.48,0.0
3,2,2,248.0,3,2666.22,1289.55,1376.68,0.0,34.57,0.0,0.0,0.0,555.74,0.0,0.0,0.0,1027.95,0.0,0.0,0.0,0.0,2666.23,34.57,1027.95,0.0,555.74,0.0,0.0
12,4,4+,248.0,2,4132.07,1676.44,2455.63,0.0,9.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.53,1258.05,0.0,0.0,0.0,4132.07,9.54,883.53,0.0,0.0,1258.05,0.0
9,2,2,248.0,2,2671.25,1190.29,1480.97,0.0,0.65,0.0,0.0,22.73,0.0,0.0,0.0,0.0,0.0,1166.92,0.0,0.0,0.0,2671.26,23.38,0.0,0.0,0.0,1166.92,0.0
6,2,2,248.0,0,874.92,193.58,681.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.35,0.0,0.0,0.0,874.9300000000001,0.0,0.0,0.0,0.0,681.35,0.0
9,4,4+,248.0,1,4002.22,2034.0,1968.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,1339.35,0.0,0.0,0.0,4002.2200000000003,0.0,2.31,0.0,0.0,1339.35,0.0
6,3,3,248.0,1,1500.89,1500.89,0.0,0.0,0.0,0.0,0.0,21.73,496.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.89,21.73,0.0,0.0,496.46,0.0,0.0
3,3,3,248.0,2,3243.0,1264.97,1978.03,0.0,0.79,0.0,0.0,33.78,0.0,0.0,0.0,0.0,0.0,1652.83,0.0,0.0,0.0,3243.0,34.57,0.0,0.0,0.0,1652.83,0.0
9,2,2,248.0,4,4280.57,1510.34,2770.23,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.33,1501.24,0.0,0.0,0.0,4280.57,13.36,632.33,0.0,0.0,1501.24,0.0
12,1,1,248.0,1,3300.57,1693.39,1607.18,0.0,0.0,0.0,0.0,346.71,0.0,0.0,0.0,0.0,0.0,1257.97,0.0,0.0,0.0,3300.57,346.71,0.0,0.0,0.0,1257.97,0.0
9,1,1,248.0,1,2779.22,2430.01,349.2,0.0,0.0,0.0,0.0,0.0,522.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.21,0.0,0.0,0.0,522.99,0.0,0.0
9,2,2,248.0,4,3784.73,2019.69,1765.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.04,0.0,0.0,0.0,3784.73,0.0,0.0,0.0,0.0,1765.04,0.0
13,1,1,248.0,2,7544.34,4486.83,3057.5,0.0,10.84,0.0,0.0,461.71,0.0,0.0,0.0,0.0,0.0,2586.44,0.0,0.0,0.0,7544.33,472.54999999999995,0.0,0.0,0.0,2586.44,0.0
3,4,4+,248.0,2,2929.1,974.51,1954.59,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.63,916.91,0.0,0.0,0.0,2929.1,18.3,723.63,0.0,0.0,916.91,0.0
9,2,2,248.0,4,4222.58,1646.47,2113.33,462.79,1.87,0.02,0.92,45.29,0.0,0.0,0.0,0.0,0.0,1630.55,0.0,0.0,0.0,4222.59,48.1,0.0,0.0,0.0,1630.55,0.0
3,2,2,248.0,2,2111.94,1701.27,410.67,0.0,0.13,0.0,0.0,0.0,479.68,0.0,0.0,0.0,96.63,0.0,0.0,0.0,0.0,2111.94,0.13,96.63,0.0,479.68,0.0,0.0
9,4,4+,248.0,0,569.37,187.48,381.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.89,0.0,0.0,0.0,569.37,0.0,0.0,0.0,0.0,381.89,0.0
3,3,3,248.0,2,3244.44,1193.45,2050.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.63,0.0,0.0,0.0,3244.4399999999996,0.0,0.0,0.0,0.0,1437.63,0.0
3,3,3,248.0,6,9110.81,3604.24,5506.57,0.0,19.49,0.0,0.0,837.27,0.0,0.0,0.0,0.0,0.0,4827.42,0.0,0.0,0.0,9110.81,856.76,0.0,0.0,0.0,4827.42,0.0
12,3,3,248.0,1,4055.61,1228.7,2826.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.22,988.56,0.0,0.0,0.0,4055.62,0.0,1316.22,0.0,0.0,988.56,0.0
6,3,3,248.0,2,5325.76,3267.43,2058.33,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.12,1430.29,0.0,0.0,0.0,5325.76,0.44,207.12,0.0,0.0,1430.29,0.0
2,1,1,248.0,1,2639.84,1345.81,1294.03,0.0,0.0,0.0,0.0,298.09,0.0,0.0,0.0,0.0,0.0,1014.67,0.0,0.0,0.0,2639.84,298.09,0.0,0.0,0.0,1014.67,0.0
3,4,4+,248.0,0,211.47,194.11,17.36,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36,0.0,0.0,0.0,0.0,211.47000000000003,0.53,17.36,0.0,0.0,0.0,0.0
12,2,2,248.0,3,4942.35,1419.0,3523.35,0.0,51.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941.17,1233.45,0.0,0.0,0.0,4942.35,51.87,1941.17,0.0,0.0,1233.45,0.0
10,2,2,248.0,3,3975.15,3539.24,435.9,0.0,20.34,0.0,0.0,813.48,840.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.14,833.82,0.0,0.0,840.13,0.0,0.0
3,2,2,248.0,1,4579.16,4229.95,349.2,0.0,45.65,0.0,0.0,1944.78,564.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4579.15,1990.43,0.0,0.0,564.91,0.0,0.0
4,4,4+,248.0,2,2322.28,1110.03,1212.25,0.0,0.0,0.0,0.0,48.03,0.0,0.0,0.0,0.0,0.0,1212.25,0.0,0.0,0.0,2322.2799999999997,48.03,0.0,0.0,0.0,1212.25,0.0
12,1,1,248.0,1,4449.27,2213.02,2236.26,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.48,1176.5,0.0,0.0,0.0,4449.280000000001,0.58,228.48,0.0,0.0,1176.5,0.0
4,2,2,248.0,2,3788.99,946.66,2842.33,0.0,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.26,1615.51,0.0,0.0,0.0,3788.99,18.13,834.26,0.0,0.0,1615.51,0.0
3,2,2,248.0,3,6147.7,4731.77,1415.94,0.0,15.73,0.0,0.0,0.0,1918.92,0.0,0.0,0.0,1415.94,0.0,0.0,0.0,0.0,6147.710000000001,15.73,1415.94,0.0,1918.92,0.0,0.0
2,2,2,248.0,4,10566.31,1661.37,8904.94,0.0,130.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5144.18,2458.17,0.0,0.0,0.0,10566.310000000001,130.26,5144.18,0.0,0.0,2458.17,0.0
6,3,3,248.0,1,2585.98,1231.35,1354.62,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.38,993.88,0.0,0.0,0.0,2585.97,0.06,81.38,0.0,0.0,993.88,0.0
6,2,2,248.0,1,2792.98,888.29,1904.69,0.0,0.07,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,953.63,0.0,0.0,0.0,2792.98,0.8400000000000001,0.0,0.0,0.0,953.63,0.0
8,2,2,248.0,3,5009.83,2019.85,2989.98,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.11,1641.77,0.0,0.0,0.0,5009.83,4.13,400.11,0.0,0.0,1641.77,0.0
12,3,3,248.0,3,4626.34,1320.15,3306.19,0.0,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.02,1935.61,0.0,0.0,0.0,4626.34,13.28,553.02,0.0,0.0,1935.61,0.0
12,4,4+,248.0,4,6854.5,3015.65,3838.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.74,0.0,0.0,0.0,6854.5,0.0,0.0,0.0,0.0,3263.74,0.0
3,1,1,248.0,1,6529.05,2670.35,3858.7,0.0,106.55,0.0,0.0,0.0,959.33,0.0,0.0,0.0,3232.14,0.0,0.0,0.0,0.0,6529.049999999999,106.55,3232.14,0.0,959.33,0.0,0.0
6,3,3,248.0,2,5629.29,3509.71,2119.58,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.71,1665.31,0.0,0.0,0.0,5629.29,0.24,61.71,0.0,0.0,1665.31,0.0
15,3,3,248.0,0,950.24,279.5,670.74,0.0,3.4,0.0,0.0,97.69,0.0,0.0,0.0,0.0,0.0,670.74,0.0,0.0,0.0,950.24,101.09,0.0,0.0,0.0,670.74,0.0
8,2,2,248.0,2,1994.99,1994.99,0.0,0.0,2.59,0.0,0.0,590.76,325.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.99,593.35,0.0,0.0,325.61,0.0,0.0
8,2,2,248.0,1,3368.99,1944.66,1424.33,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.25,1029.72,0.0,0.0,0.0,3368.99,2.54,115.25,0.0,0.0,1029.72,0.0
3,2,2,248.0,2,3752.11,2215.91,1536.2,0.0,19.95,0.0,0.0,1244.6,0.0,0.0,0.0,0.0,0.0,1222.16,0.0,0.0,0.0,3752.1099999999997,1264.55,0.0,0.0,0.0,1222.16,0.0
4,5,4+,248.0,3,6071.58,2319.24,3752.34,0.0,0.0,0.0,0.0,179.62,0.0,0.0,0.0,0.0,0.0,3229.26,0.0,0.0,0.0,6071.58,179.62,0.0,0.0,0.0,3229.26,0.0
8,2,2,248.0,3,5218.98,2795.65,2423.33,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.16,1585.58,0.0,0.0,0.0,5218.98,1.08,133.16,0.0,0.0,1585.58,0.0
8,2,2,248.0,1,3651.63,2295.21,1356.42,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,977.66,0.0,0.0,0.0,3651.63,1.43,99.4,0.0,0.0,977.66,0.0
9,3,3,248.0,3,3939.4,1567.74,2371.66,0.0,0.0,0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,1935.76,0.0,0.0,0.0,3939.3999999999996,9.07,0.0,0.0,0.0,1935.76,0.0
8,1,1,248.0,1,2623.47,1295.83,1327.64,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55,962.73,0.0,0.0,0.0,2623.4700000000003,0.18,85.55,0.0,0.0,962.73,0.0
9,3,3,248.0,3,2695.08,2259.17,435.9,0.0,0.0,0.0,0.0,0.0,847.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695.07,0.0,0.0,0.0,847.35,0.0,0.0
10,3,3,248.0,0,400.82,345.9,54.91,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.91,0.0,0.0,0.0,0.0,400.80999999999995,4.86,54.91,0.0,0.0,0.0,0.0
12,3,3,248.0,0,789.76,194.96,594.8,0.0,0.03,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,594.8,0.0,0.0,0.0,789.76,1.3800000000000001,0.0,0.0,0.0,594.8,0.0
11,2,2,248.0,1,5267.82,2250.33,3017.49,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.21,1843.23,0.0,0.0,0.0,5267.82,20.6,755.21,0.0,0.0,1843.23,0.0
4,1,1,248.0,2,2681.05,1197.6,1483.45,0.0,14.19,0.0,0.0,358.23,0.0,0.0,0.0,0.0,0.0,1169.4,0.0,0.0,0.0,2681.05,372.42,0.0,0.0,0.0,1169.4,0.0
3,3,3,248.0,2,5926.36,891.72,5034.64,0.0,81.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3188.92,1194.94,0.0,0.0,0.0,5926.360000000001,81.13,3188.92,0.0,0.0,1194.94,0.0
9,4,4+,248.0,3,4193.24,1896.31,2296.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.02,0.0,0.0,0.0,4193.24,0.0,0.0,0.0,0.0,1861.02,0.0
3,1,1,248.0,3,6231.25,2169.01,4062.24,0.0,17.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.08,3280.08,0.0,0.0,0.0,6231.25,17.86,259.08,0.0,0.0,3280.08,0.0
8,3,3,248.0,1,4397.84,2191.68,2206.16,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.1,1741.06,0.0,0.0,0.0,4397.84,0.94,465.1,0.0,0.0,1741.06,0.0
3,1,1,248.0,2,2312.32,857.57,1454.74,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2,876.5,0.0,0.0,0.0,2312.31,6.72,264.2,0.0,0.0,876.5,0.0
9,2,2,248.0,1,2765.48,1709.71,1055.77,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.84,950.94,0.0,0.0,0.0,2765.48,0.18,104.84,0.0,0.0,950.94,0.0
9,3,3,248.0,2,3631.72,3239.17,392.55,0.0,0.35,0.0,0.0,89.23,674.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.7200000000003,89.58,0.0,0.0,674.57,0.0,0.0
3,4,4+,248.0,2,4075.13,1808.65,2266.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.48,0.0,0.0,0.0,4075.13,0.0,0.0,0.0,0.0,2266.48,0.0
13,3,3,248.0,1,7327.9,1053.97,6273.93,0.0,72.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.75,866.18,0.0,0.0,0.0,7327.900000000001,72.68,5407.75,0.0,0.0,866.18,0.0
9,2,2,248.0,2,4019.62,1953.2,2066.42,0.0,25.5,0.0,0.0,694.93,0.0,0.0,0.0,0.0,0.0,1645.5,0.0,0.0,0.0,4019.62,720.43,0.0,0.0,0.0,1645.5,0.0
6,1,1,248.0,1,5197.76,2850.97,2346.79,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.84,1905.9,0.0,0.0,0.0,5197.76,0.23,21.84,0.0,0.0,1905.9,0.0
4,3,3,248.0,0,1578.22,791.89,786.33,0.0,0.0,0.0,0.0,119.83,0.0,0.0,0.0,0.0,0.0,786.33,0.0,0.0,0.0,1578.22,119.83,0.0,0.0,0.0,786.33,0.0
9,5,4+,248.0,6,4349.97,2123.65,2226.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,1770.38,0.0,0.0,0.0,4349.96,0.0,3.17,0.0,0.0,1770.38,0.0
9,3,3,248.0,4,3533.57,1558.54,1975.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.78,0.0,0.0,0.0,3533.58,0.0,0.0,0.0,0.0,1495.78,0.0
9,4,4+,248.0,3,4504.04,2618.33,1885.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.02,0.0,0.0,0.0,4504.04,0.0,0.0,0.0,0.0,1617.02,0.0
9,3,3,248.0,3,5226.1,2250.69,2975.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975.41,0.0,0.0,0.0,5226.1,0.0,0.0,0.0,0.0,2975.41,0.0
9,3,3,248.0,2,2406.46,2406.46,0.0,0.0,0.0,0.0,0.0,0.0,705.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.46,0.0,0.0,0.0,705.05,0.0,0.0
6,2,2,248.0,1,6068.05,3075.57,2992.48,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.5,1288.77,0.0,0.0,0.0,6068.05,6.85,1354.5,0.0,0.0,1288.77,0.0
12,2,2,248.0,2,4343.77,3951.21,392.55,0.0,29.29,0.0,0.0,1415.33,825.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.76,1444.62,0.0,0.0,825.52,0.0,0.0
11,1,1,248.0,1,5109.78,3065.14,858.26,1186.38,6.06,0.0,0.0,1397.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.38,5109.78,1403.51,0.0,0.0,0.0,0.0,1186.38
11,2,2,248.0,1,4350.41,2205.31,2145.11,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.15,1050.75,0.0,0.0,0.0,4350.42,1.9,745.15,0.0,0.0,1050.75,0.0
3,2,2,248.0,1,4335.13,1209.61,3125.52,0.0,26.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.36,1381.95,0.0,0.0,0.0,4335.13,26.06,1394.36,0.0,0.0,1381.95,0.0
12,3,3,248.0,3,4310.75,2277.38,2033.37,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,1547.06,0.0,0.0,0.0,4310.75,0.36,50.4,0.0,0.0,1547.06,0.0
